
Beginning data output...


Time           JOINT_HEAD                         JOINT_SHOULDER_LEFT                JOINT_SHOULDER_RIGHT               JOINT_HAND_LEFT                    JOINT_HAND_RIGHT                   JOINT_SPINE_MID                    
45             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         -19  , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
46             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         0.87 , 2e+02, 1.5e+03              -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2.1e+02, 1.6e+03          
47             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         -8.9 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
48             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         11   , 2.1e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2.2e+02, 1.6e+03          
48             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
49             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         11   , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
50             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
50             0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    0    , 0    , 0                    
51             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         0.85 , 1.3e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
52             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         -8.6 , 1.3e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2e+02, 1.6e+03            
53             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.6e+02, 2e+02, 1.6e+03            
54             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         0.88 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
55             1.5e+02, 4.1e+02, 1.4e+03          1.4e+02, -1.3e+02, 1.4e+03         -8.9 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
56             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         10   , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
57             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.3e+02, 1.4e+03         10   , 1.7e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.7e+02, 2.1e+02, 1.6e+03          
58             1.5e+02, 4.1e+02, 1.4e+03          1.5e+02, -1.4e+02, 1.4e+03         0.87 , 1.9e+02, 1.5e+03            -1.2e+02, 45   , 1.2e+03           -1.2e+02, 45   , 1.2e+03           3.5e+02, 2e+02, 1.6e+03            
